310,2/4/2013,Montpellier France ATP World Tour 250,HARD,2,Michael Llodra,Jan Hajek,Michael Llodra,7-6(3); 6-1,Q,70,11,4,31,55,26,31,14,24,1,1,9,40,55,8,1,41,62,28,41,8,21,6,9,10,36,62
311,2/4/2013,Montpellier France ATP World Tour 250,HARD,2,Richard Gasquet,Jarkko Nieminen,Richard Gasquet,6-3; 3-6; 6-2,S,91,8,2,42,72,34,42,14,30,2,5,13,48,72,1,3,49,73,36,49,6,24,3,8,13,42,73
312,2/4/2013,Montpellier France ATP World Tour 250,HARD,2,Benoit Paire,Michael Llodra,Benoit Paire,4-6; 6-3; 6-1,S,92,17,2,57,89,41,57,16,32,2,3,13,57,89,8,5,46,74,34,46,10,28,2,6,13,44,74
313,2/4/2013,Montpellier France ATP World Tour 250,HARD,2,Richard Gasquet,Benoit Paire,Richard Gasquet,6-2; 6-3,F,68,3,1,20,38,17,20,13,18,1,2,8,30,38,4,0,39,70,24,39,11,31,7,12,9,35,70
314,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Rafael Nadal,N/A Bye,Rafael Nadal,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Federico Delbonis,Guido Pella,Federico Delbonis,2-6; 7-6(4); 7-6(1),R32,135,3,2,55,98,41,55,26,43,4,7,16,67,98,9,0,72,105,50,72,20,33,3,4,16,70,105
316,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Albert Montanes,Nicolas Massu,Albert Montanes,6-7(6); 6-3; 6-4,R32,179,8,4,64,101,44,64,21,37,4,6,16,65,101,2,10,77,123,48,77,23,46,10,14,15,71,123
317,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Joao Sousa,Daniel Gimeno-Traver,6-4; 4-6; 6-1,R32,126,5,11,36,92,30,36,25,56,8,11,13,55,92,3,4,53,83,32,53,14,30,6,12,14,46,83
318,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Jeremy Chardy,N/A Bye,Jeremy Chardy,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Christian Garin,Dusan Lajovic,Christian Garin,6-3; 6-4,R32,84,3,4,44,66,33,44,13,22,2,2,10,46,66,2,3,37,55,27,37,8,18,3,5,9,35,55
320,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Tommy Robredo,Pere Riba,Tommy Robredo,6-2; 6-2,R32,81,6,0,23,44,22,23,11,21,0,0,8,33,44,2,2,34,59,24,34,6,25,4,8,8,30,59
321,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Paolo Lorenzi,Gianluca Naso,Paolo Lorenzi,6-1; 6-4,R32,78,5,0,24,49,20,24,18,25,3,3,9,38,49,1,2,36,55,22,36,9,19,4,7,8,31,55
322,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Albert Ramos-Vinolas,Rogerio Dutra Silva,Albert Ramos-Vinolas,6-4; 6-1,R32,74,3,0,38,51,26,38,9,13,2,3,9,35,51,3,3,37,58,22,37,6,21,3,7,8,28,58
323,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Filippo Volandri,Leonardo Mayer,Filippo Volandri,6-2; 6-1,R32,71,0,2,37,53,27,37,9,16,2,3,8,36,53,0,2,34,48,16,34,5,14,2,7,7,21,48
324,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Horacio Zeballos,Diego Schwartzman,Horacio Zeballos,1-6; 6-2; 6-2,R32,91,8,1,36,70,26,36,13,34,5,10,12,39,70,4,8,42,65,23,42,9,23,4,10,11,32,65
325,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Pablo Andujar,N/A Bye,Pablo Andujar,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Carlos Berlocq,Andrey Kuznetsov,Carlos Berlocq,6-2; 6-1,R32,82,6,1,39,55,26,39,12,16,4,4,8,38,55,2,1,31,52,21,31,4,21,6,10,7,25,52
327,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Santiago Giraldo,Martin Alund,Santiago Giraldo,4-6; 7-5; 6-3,R32,122,0,2,60,90,42,60,20,30,4,6,16,62,90,3,2,73,105,48,73,17,32,8,11,15,65,105
328,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Guillaume Rufin,Ruben Ramirez Hidalgo,Guillaume Rufin,6-3; 6-4,R32,87,6,1,42,59,33,42,11,17,3,3,10,44,59,3,4,35,65,24,35,16,30,7,9,9,40,65
329,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Juan Monaco,N/A Bye,Juan Monaco,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Rafael Nadal,Federico Delbonis,Rafael Nadal,6-3; 6-2,R16,88,4,0,36,50,23,36,11,14,0,1,9,34,50,3,4,50,70,28,50,8,20,7,11,8,36,70
331,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Albert Montanes,Daniel Gimeno-Traver,6-4; 6-4,R16,80,4,2,32,58,24,32,13,26,6,8,10,37,58,3,4,43,70,25,43,13,27,5,9,10,38,70
332,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Jeremy Chardy,Christian Garin,Jeremy Chardy,4-6; 6-3; 6-2,R16,103,3,6,57,88,41,57,19,31,9,10,14,60,88,3,3,38,72,28,38,20,34,5,8,13,48,72
333,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Paolo Lorenzi,Tommy Robredo,Paolo Lorenzi,6-4; 6-4,R16,90,4,0,42,58,33,42,10,16,2,2,10,43,58,2,0,36,60,27,36,12,24,1,3,10,39,60
334,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Albert Ramos-Vinolas,Filippo Volandri,Albert Ramos-Vinolas,6-7(5); 6-3; 7-5,R16,138,7,4,67,102,56,67,17,35,2,3,17,73,102,2,3,72,97,54,72,14,25,3,6,16,68,97
335,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Horacio Zeballos,Pablo Andujar,Horacio Zeballos,6-3; 6-3,R16,81,5,0,34,50,27,34,10,16,0,0,9,37,50,2,5,38,54,29,38,3,16,5,8,9,32,54
336,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Carlos Berlocq,Santiago Giraldo,Carlos Berlocq,7-5; 4-6; 6-4,R16,152,4,4,73,102,51,73,12,29,7,11,16,63,102,1,2,70,101,44,70,15,31,5,10,16,59,101
337,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Guillaume Rufin,Juan Monaco,Guillaume Rufin,7-6(3); 6-4,R16,93,6,3,34,66,28,34,18,32,2,3,11,46,66,1,3,50,67,34,50,8,17,8,10,11,42,67
338,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Rafael Nadal,Daniel Gimeno-Traver,Rafael Nadal,6-1; 6-4,Q,84,1,1,44,64,29,44,14,20,4,4,9,43,64,2,0,22,46,17,22,10,24,3,6,8,27,46
339,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Jeremy Chardy,Paolo Lorenzi,Jeremy Chardy,6-2; 6-3,Q,65,7,3,28,45,25,28,10,17,3,3,8,35,45,2,2,40,56,24,40,7,16,3,7,9,31,56
340,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Horacio Zeballos,Albert Ramos-Vinolas,Horacio Zeballos,6-1; 5-7; 7-6(6),Q,156,5,1,60,103,44,60,25,43,2,5,16,69,103,4,2,55,89,37,55,20,34,4,8,15,57,89
341,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Carlos Berlocq,Guillaume Rufin,Carlos Berlocq,W/O,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Rafael Nadal,Jeremy Chardy,Rafael Nadal,6-2; 6-2,S,65,2,3,39,49,32,39,4,10,5,5,8,36,49,4,0,33,42,18,33,4,9,2,6,8,22,42
343,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Horacio Zeballos,Carlos Berlocq,Horacio Zeballos,6-3; 7-6(4),S,113,3,1,50,68,38,50,9,18,3,5,11,47,68,5,1,57,79,35,57,12,22,10,13,10,47,79
344,2/4/2013,Vina del Mar Chile ATP World Tour 250,CLAY,2,Horacio Zeballos,Rafael Nadal,Horacio Zeballos,6-7(2); 7-6(6); 6-4,F,167,12,0,58,96,45,58,27,38,2,3,17,72,96,4,1,77,106,57,77,18,29,5,7,17,75,106
345,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Marin Cilic,N/A Bye,Marin Cilic,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Grega Zemlja,Ilija Bozoljac,Grega Zemlja,6-7(5); 7-6(4); 6-2,R32,131,9,5,71,109,51,71,22,38,5,7,16,73,109,18,2,69,111,49,69,19,42,10,14,16,68,111
347,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Blaz Kavcic,Aljaz Bedene,Blaz Kavcic,6-7(5); 6-3; 6-3,R32,150,4,3,58,93,50,58,17,35,4,5,15,67,93,10,2,63,107,45,63,20,44,7,11,15,65,107
348,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Marcos Baghdatis,Tobias Kamke,Marcos Baghdatis,6-7(6); 6-2; 6-4,R32,121,11,3,48,87,43,48,22,39,1,1,15,65,87,2,3,66,112,45,66,25,46,7,10,15,70,112
349,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Mikhail Youzhny,N/A Bye,Mikhail Youzhny,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Igor Sijsling,Nikola Mektic,Igor Sijsling,6-4; 6-2,R32,60,10,0,31,50,23,31,13,19,1,2,9,36,50,1,0,31,47,19,31,6,16,1,5,9,25,47
351,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Ivan Dodig,Benjamin Becker,Ivan Dodig,6-2; 7-6(3),R32,83,8,3,30,56,28,30,16,26,0,0,10,44,56,8,1,43,77,34,43,15,34,7,9,10,49,77
352,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Ivo Karlovic,Grigor Dimitrov,Ivo Karlovic,7-6(3); 7-6(3),R32,91,18,2,40,68,36,40,22,28,0,0,12,58,68,10,3,55,76,46,55,10,21,0,0,12,56,76
353,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Flavio Cipolla,Lukas Lacko,Flavio Cipolla,1-1 RET,R32,11,1,2,7,12,5,7,2,5,0,0,1,7,12,0,0,7,9,3,7,1,2,0,0,1,4,9
354,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Lukas Rosol,Filip Veger,Lukas Rosol,6-2; 6-4,R32,64,6,0,38,52,31,38,8,14,2,2,9,39,52,1,1,46,62,24,46,11,16,8,11,9,35,62
355,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Somdev Devvarman,Michael Berrer,Somdev Devvarman,0-6; 7-6(6); 4-1 RET,R32,106,5,0,52,77,32,52,13,25,5,9,11,45,77,5,6,48,79,37,48,10,31,4,7,12,47,79
356,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Jurgen Melzer,N/A Bye,Jurgen Melzer,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Martin Klizan,Matteo Viola,Martin Klizan,4-6; 7-6(6); 6-1,R32,150,8,1,69,113,43,69,21,44,12,16,14,64,113,3,4,73,112,41,73,18,39,8,14,15,59,112
358,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Robin Haase,Antonio Veic,Robin Haase,2-6; 6-3; 6-3,R32,99,15,3,40,73,34,40,17,33,1,3,13,51,73,2,5,48,83,32,48,18,35,2,5,13,50,83
359,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Philipp Petzschner,Mate Pavic,Philipp Petzschner,7-5; 6-2,R32,61,8,0,31,47,24,31,9,16,0,2,10,33,47,2,4,34,51,17,34,7,17,1,6,10,24,51
360,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Dino Marcan,N/A Bye,Dino Marcan,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Marin Cilic,Grega Zemlja,Marin Cilic,6-2; 6-3,R16,66,11,1,34,53,28,34,12,19,4,4,9,40,53,4,3,27,46,15,27,11,19,1,4,8,26,46
362,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Blaz Kavcic,Marcos Baghdatis,Blaz Kavcic,3-6; 7-6(2); 6-4,R16,129,7,2,66,96,47,66,16,30,3,6,15,63,96,12,7,58,103,42,58,23,45,3,6,16,65,103
363,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Mikhail Youzhny,Igor Sijsling,Mikhail Youzhny,6-3; 6-2,R16,69,5,1,32,53,29,32,11,21,2,2,9,40,53,3,4,40,67,25,40,12,27,8,11,8,37,67
364,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Ivan Dodig,Ivo Karlovic,Ivan Dodig,7-6(2); 6-7(2); 6-3,R16,110,4,0,90,106,67,90,9,16,4,5,17,76,106,22,3,55,88,47,55,16,33,0,2,16,63,88
365,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Lukas Rosol,Flavio Cipolla,Lukas Rosol,6-4; 2-6; 6-3,R16,112,5,1,44,80,33,44,17,36,6,10,13,50,80,2,4,60,88,37,60,14,28,5,10,14,51,88
366,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Jurgen Melzer,Somdev Devvarman,Jurgen Melzer,1-6; 7-6(5); 6-2,R16,126,2,7,61,98,44,61,17,37,7,9,13,61,98,3,1,54,91,38,54,21,37,1,3,14,59,91
367,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Robin Haase,Martin Klizan,Robin Haase,6-2; 4-6; 6-4,R16,119,14,2,51,80,41,51,17,29,3,4,14,58,80,3,3,48,92,35,48,24,44,8,11,14,59,92
368,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Philipp Petzschner,Dino Marcan,Philipp Petzschner,6-3; 6-4,R16,69,5,1,38,48,33,38,7,10,0,0,10,40,48,0,2,38,57,24,38,11,19,6,8,9,35,57
369,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Marin Cilic,Blaz Kavcic,Marin Cilic,6-3; 7-6(5),Q,98,7,2,42,73,38,42,10,31,3,5,11,48,73,6,1,46,62,30,46,8,16,2,5,10,38,62
370,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Mikhail Youzhny,Ivan Dodig,Mikhail Youzhny,6-3; 6-2,Q,65,5,0,36,54,29,36,10,18,0,0,9,39,54,1,4,26,46,19,26,7,20,2,5,8,26,46
371,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Jurgen Melzer,Lukas Rosol,Jurgen Melzer,6-4; 6-4,Q,78,3,3,35,57,27,35,13,22,4,5,10,40,57,11,0,43,78,32,43,12,35,7,10,10,44,78
372,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Robin Haase,Philipp Petzschner,Robin Haase,6-4; 3-6; 6-0,Q,107,11,6,52,88,34,52,16,36,9,12,12,50,88,4,3,49,76,28,49,13,27,7,13,13,41,76
373,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Marin Cilic,Mikhail Youzhny,Marin Cilic,4-6; 6-4; 6-3,S,149,7,3,45,89,33,45,23,44,2,5,14,56,89,1,2,65,103,38,65,20,38,4,9,15,58,103
374,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Jurgen Melzer,Robin Haase,Jurgen Melzer,7-6(2); 6-3,S,82,3,3,36,53,33,36,9,17,0,1,10,42,53,6,3,50,86,38,50,12,36,8,11,11,50,86
375,2/4/2013,Zagreb Croatia ATP World Tour 250,HARD,2,Marin Cilic,Jurgen Melzer,Marin Cilic,6-3; 6-1,F,67,8,0,29,41,23,29,10,12,0,0,8,33,41,1,0,41,59,20,41,10,18,8,12,8,30,59
376,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Roger Federer,Grega Zemlja,Roger Federer,6-3; 6-1,R32,58,3,1,30,47,23,30,12,17,2,2,8,35,47,2,2,23,45,13,23,10,22,3,7,8,23,45
377,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Thiemo de Bakker,Mikhail Youzhny,Thiemo de Bakker,3-6; 7-6(2); 4-1 RET,R32,119,15,1,54,93,41,54,18,39,3,5,12,59,93,4,1,46,77,33,46,18,31,1,4,14,51,77
378,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Julien Benneteau,Tobias Kamke,Julien Benneteau,6-3; 6-2,R32,75,11,2,41,58,31,41,10,17,0,0,9,41,58,1,2,35,63,20,35,13,28,9,12,8,33,63
379,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Victor Hanescu,Jerzy Janowicz,Victor Hanescu,7-6(4); 6-3,R32,92,8,1,64,79,47,64,6,15,2,3,11,53,79,10,5,37,63,28,37,12,26,2,4,10,40,63
380,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Igor Sijsling,Jo-Wilfried Tsonga,Igor Sijsling,7-6(3); 4-6; 6-4,R32,121,8,2,59,103,47,59,24,44,7,8,16,71,103,14,0,73,104,55,73,16,31,4,5,16,71,104
381,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Martin Klizan,Paul-Henri Mathieu,Martin Klizan,6-4; 3-6; 7-5,R32,124,11,6,48,95,37,48,23,47,4,7,15,60,95,7,5,60,101,47,60,13,41,5,9,16,60,101
382,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Matteo Viola,Marcel Granollers,Matteo Viola,5-7; 6-3; 6-1,R32,124,5,1,62,95,39,62,21,33,8,11,14,60,95,5,2,44,83,29,44,17,39,7,13,14,46,83
383,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Gilles Simon,Daniel Brands,Gilles Simon,7-6(3); 6-4,R32,92,5,2,33,64,27,33,18,31,1,3,11,45,64,4,3,63,80,40,63,5,17,7,10,11,45,80
384,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Nikolay Davydenko,Florian Mayer,Nikolay Davydenko,6-3; 6-2,R32,67,2,1,34,68,23,34,20,34,3,5,9,43,68,1,2,23,42,10,23,7,19,1,6,8,17,42
385,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Grigor Dimitrov,Bernard Tomic,Grigor Dimitrov,6-3; 3-6; 6-3,R32,94,8,4,62,93,48,62,16,31,5,6,14,64,93,4,0,60,80,40,60,10,20,5,7,13,50,80
386,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Marcos Baghdatis,Benoit Paire,Marcos Baghdatis,6-0; 6-7(3); 4-0 RET,R32,81,8,3,32,66,26,32,22,34,1,1,11,48,66,4,2,40,71,31,40,11,31,3,8,11,42,71
387,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Richard Gasquet,Viktor Troicki,Richard Gasquet,7-6(3); 6-1,R32,83,2,2,34,55,24,34,15,21,0,1,9,39,55,11,3,41,72,27,41,11,31,5,9,10,38,72
388,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Matthias Bachinger,Andreas Seppi,Matthias Bachinger,6-3; 6-4,R32,72,11,3,37,65,29,37,15,28,4,4,10,44,65,1,1,34,55,28,34,7,21,3,5,9,35,55
389,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Jarkko Nieminen,David Goffin,Jarkko Nieminen,6-0; 6-0,R32,60,1,0,38,51,23,38,9,13,3,3,6,32,51,0,8,32,52,15,32,4,20,6,12,6,19,52
390,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Ernests Gulbis,Robin Haase,Ernests Gulbis,6-2; 6-1,R32,50,6,0,30,42,25,30,7,12,0,0,8,32,42,5,2,28,41,15,28,4,13,3,7,7,19,41
391,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Juan Martin Del Potro,Gael Monfils,Juan Martin Del Potro,6-3; 6-4,R32,72,1,0,39,57,31,39,12,18,2,2,10,43,57,5,5,30,49,23,30,8,19,3,5,9,31,49
392,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Roger Federer,Thiemo de Bakker,Roger Federer,6-3; 6-4,R16,63,4,3,34,60,31,34,13,26,1,1,10,44,60,3,0,32,53,22,32,12,21,5,7,9,34,53
393,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Julien Benneteau,Victor Hanescu,Julien Benneteau,6-1; 6-3,R16,67,5,1,33,50,27,33,10,17,0,0,8,37,50,2,0,35,53,18,35,9,18,6,10,8,27,53
394,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Martin Klizan,Igor Sijsling,Martin Klizan,6-2; 6-4,R16,69,5,0,36,64,26,36,17,28,7,7,9,43,64,6,0,24,48,19,24,11,24,3,6,9,30,48
395,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Gilles Simon,Matteo Viola,Gilles Simon,6-3; 6-1,R16,72,4,1,29,46,24,29,7,17,0,1,8,31,46,0,3,33,58,19,33,8,25,4,9,8,27,58
396,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Grigor Dimitrov,Nikolay Davydenko,Grigor Dimitrov,7-5; 6-3,R16,71,10,0,41,54,37,41,8,13,0,0,11,45,54,2,3,38,61,29,38,10,23,0,2,10,39,61
397,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Marcos Baghdatis,Richard Gasquet,Marcos Baghdatis,6-4; 6-4,R16,77,9,3,41,69,32,41,17,28,3,3,10,49,69,6,2,40,61,26,40,13,21,8,10,10,39,61
398,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Jarkko Nieminen,Matthias Bachinger,Jarkko Nieminen,6-3; 5-7; 6-3,R16,117,2,1,58,84,40,58,15,26,1,3,15,55,84,9,4,53,101,40,53,20,48,5,9,15,60,101
399,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Juan Martin Del Potro,Ernests Gulbis,Juan Martin Del Potro,7-6(5); 6-3,R16,99,5,3,43,75,32,43,19,32,2,2,11,51,75,12,4,45,64,32,45,10,19,3,4,10,42,64
400,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Julien Benneteau,Roger Federer,Julien Benneteau,6-3; 7-5,Q,81,6,2,37,57,26,37,10,20,3,5,10,36,57,7,4,39,69,26,39,10,30,3,8,11,36,69
401,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Gilles Simon,Martin Klizan,Gilles Simon,6-7(6); 6-3; 3-0 RET,Q,139,10,3,40,80,32,40,21,40,5,6,12,53,80,6,5,67,126,41,67,24,59,23,27,12,65,126
402,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Grigor Dimitrov,Marcos Baghdatis,Grigor Dimitrov,6-7(4); 7-6(0); 6-3,Q,151,9,4,69,114,55,69,27,45,4,5,17,82,114,7,4,66,117,54,66,23,51,11,13,16,77,117
403,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Juan Martin Del Potro,Jarkko Nieminen,Juan Martin Del Potro,6-3; 6-4,Q,88,10,0,42,62,32,42,10,20,3,3,9,42,62,1,0,51,71,32,51,9,20,4,7,10,41,71
404,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Julien Benneteau,Gilles Simon,Julien Benneteau,6-4; 7-6(2),S,110,5,1,38,65,31,38,18,27,2,3,11,49,65,7,1,43,81,29,43,19,38,7,9,11,48,81
405,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Juan Martin Del Potro,Grigor Dimitrov,Juan Martin Del Potro,6-4; 6-4,S,76,6,4,39,57,29,39,13,18,2,2,10,42,57,8,2,40,59,26,40,12,19,1,3,10,38,59
406,2/11/2013,Rotterdam The Netherlands ATP World Tour 500,HARD,2,Juan Martin Del Potro,Julien Benneteau,Juan Martin Del Potro,7-6(2); 6-3,F,98,13,1,42,67,35,42,10,25,1,3,11,45,67,14,4,46,72,34,46,6,26,9,12,10,40,72
407,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Milos Raonic,N/A Bye,Milos Raonic,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Michael Russell,Donald Young,Michael Russell,6-3; 7-5,R32,89,4,0,56,76,36,56,8,20,8,11,11,44,76,2,3,35,64,20,35,12,29,1,6,10,32,64
409,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Benjamin Becker,Ryan Harrison,Benjamin Becker,6-7(3); 7-5; 6-3,R32,144,7,4,63,109,46,63,24,46,2,4,17,70,109,18,7,67,119,51,67,19,52,6,10,16,70,119
410,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Denis Istomin,Ryan Sweeting,Denis Istomin,6-3; 6-4,R32,66,6,0,36,52,31,36,10,16,1,1,10,41,52,4,4,36,59,23,36,13,23,2,4,9,36,59
411,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Sam Querrey,N/A Bye,Sam Querrey,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Lleyton Hewitt,Blaz Kavcic,Lleyton Hewitt,3-6; 6-4; 7-6(4),R32,155,4,4,53,108,39,53,26,55,9,13,15,65,108,7,4,65,101,52,65,13,36,3,7,16,65,101
413,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Alejandro Falla,Flavio Cipolla,Alejandro Falla,7-6(1); 7-6(10),R32,155,5,1,44,87,27,44,23,43,3,7,12,50,87,1,1,71,108,39,71,19,37,10,14,12,58,108
414,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Marinko Matosevic,Jack Sock,Marinko Matosevic,7-6(5); 6-1,R32,82,1,2,30,51,26,30,10,21,0,2,9,36,51,3,4,36,75,19,36,18,39,5,10,10,37,75
415,2/11/2013,San Jose CA; U.S.A. ATP World Tour 250,HARD,2,Tim Smyczek,Fernando Verdasco,Tim Smyczek,6-3; 6-3,R32,62,6,1,41,54,30,41,9,13,2,2,9,39,54,2,3,25,52,17,25,14,27,2,5,9,31,52
